leg_id,flight_id,date,aircraft,from,to,start,finish,crew_group_id
10005348,5348,2008-03-01,CRJ100#225,SXB,NTE,2008-03-01T12:40,2008-03-01T14:00,1695361953
10005349,5349,2008-03-01,CRJ700#132,NTE,SXB,2008-03-01T10:45,2008-03-01T12:05,322750925
10005350,5350,2008-03-01,ERJ145#215,SXB,NTE,2008-03-01T08:05,2008-03-01T09:25,228529453
10005351,5351,2008-03-01,BAE200#13,NTE,SXB,2008-03-01T06:15,2008-03-01T07:35,830250430
10005352,5352,2008-03-01,CRJ700#135,SXB,NTE,2008-03-01T19:30,2008-03-01T20:55,1003685698
10005353,5353,2008-03-01,F100#119,NTE,SXB,2008-03-01T17:40,2008-03-01T19:00,2129055797
10005354,5354,2008-03-01,ERJ145#215,RNS,SXB,2008-03-01T05:25,2008-03-01T06:45,228529453
10005355,5355,2008-03-01,CRJ100#82,LYS,SXB,2008-03-01T14:25,2008-03-01T15:20,436072195
10005358,5358,2008-03-01,CRJ700#227,SXB,LYS,2008-03-01T12:30,2008-03-01T13:25,1860829608
10005359,5359,2008-03-01,F100#119,SXB,RNS,2008-03-01T19:45,2008-03-01T21:05,2129055797
10005360,5360,2008-03-01,ERJ135#159,LYS,SXB,2008-03-01T15:00,2008-03-01T16:00,802144848
10005361,5361,2008-03-01,CRJ700#132,SXB,LYS,2008-03-01T13:10,2008-03-01T14:10,322750925
10005362,5362,2008-03-01,ERJ135#29,LYS,SXB,2008-03-01T19:00,2008-03-01T20:05,1661516681
10005363,5363,2008-03-01,ERJ135#159,SXB,LYS,2008-03-01T16:55,2008-03-01T17:55,802144848
10005364,5364,2008-03-01,ERJ135#29,LYS,SXB,2008-03-01T07:35,2008-03-01T08:40,1839244181
10005365,5365,2008-03-01,F100#230,SXB,LYS,2008-03-01T05:45,2008-03-01T06:45,1204295508
10005366,5366,2008-03-01,BAE300#117,RNS,SXB,2008-03-01T17:55,2008-03-01T19:15,982340172
10005367,5367,2008-03-01,CRJ700#134,LYS,SXB,2008-03-01T05:50,2008-03-01T06:45,272236592
10005370,5370,2008-03-01,BAE300#117,SXB,LYS,2008-03-01T20:10,2008-03-01T21:05,982340172
10005371,5371,2008-03-01,ERJ135#242,LYS,BES,2008-03-01T07:45,2008-03-01T09:20,400290800
10005372,5372,2008-03-01,F100#179,BES,LYS,2008-03-01T12:20,2008-03-01T13:50,940529983
10005373,5373,2008-03-01,F100#14,LYS,BES,2008-03-01T14:30,2008-03-01T16:00,1454666067
10005374,5374,2008-03-01,ERJ135#242,BES,MRS,2008-03-01T12:10,2008-03-01T13:50,400290800
10005375,5375,2008-03-01,ERJ135#242,MRS,BES,2008-03-01T14:20,2008-03-01T16:00,251186321
10005376,5376,2008-03-01,F100#14,BES,LYS,2008-03-01T16:50,2008-03-01T18:25,1015490648
10005377,5377,2008-03-01,BAE300#3,LYS,BES,2008-03-01T19:20,2008-03-01T20:50,1464848243
10005378,5378,2008-03-01,CRJ100#214,NCE,BES,2008-03-01T10:55,2008-03-01T12:50,1667344290
10005379,5379,2008-03-01,CRJ100#214,BES,NCE,2008-03-01T13:35,2008-03-01T15:25,1667344290
10005380,5380,2008-03-01,BAE200#148,MPL,LYS,2008-03-01T05:55,2008-03-01T07:00,1293930447
10005381,5381,2008-03-01,BAE300#117,LYS,MPL,2008-03-01T07:40,2008-03-01T08:45,184241666
10005382,5382,2008-03-01,BAE300#210,MPL,LYS,2008-03-01T12:55,2008-03-01T14:00,322530712
10005383,5383,2008-03-01,BAE200#2,LYS,MPL,2008-03-01T14:35,2008-03-01T15:40,61497087
10005384,5384,2008-03-01,BAE200#2,MPL,LYS,2008-03-01T16:50,2008-03-01T17:55,61497087
10005385,5385,2008-03-01,BAE200#2,LYS,MPL,2008-03-01T18:55,2008-03-01T20:00,61497087
10005386,5386,2008-03-01,F100#14,BES,LYS,2008-03-01T05:25,2008-03-01T06:55,1454666067
10005400,5400,2008-03-01,A319#97,FCO,LYS,2008-03-01T16:45,2008-03-01T18:20,771446750
10005401,5401,2008-03-01,A319#97,LYS,FCO,2008-03-01T14:40,2008-03-01T16:05,771446750
10005402,5402,2008-03-01,A318#202,FCO,LYS,2008-03-01T12:20,2008-03-01T13:55,1927117020
10005403,5403,2008-03-01,A319#101,LYS,FCO,2008-03-01T07:35,2008-03-01T09:05,1014651230
10005404,5404,2008-03-01,A319#101,FCO,LYS,2008-03-01T05:30,2008-03-01T07:00,1014651230
10005405,5405,2008-03-01,A320#137,LYS,FCO,2008-03-01T19:00,2008-03-01T20:30,973240046
10005410,5410,2008-03-01,A320#120,LYS,MUC,2008-03-01T19:15,2008-03-01T20:35,1242229500
10005411,5411,2008-03-01,A320#7,MUC,LYS,2008-03-01T16:50,2008-03-01T18:15,659767626
10005414,5414,2008-03-01,A319#97,LYS,MUC,2008-03-01T07:30,2008-03-01T08:50,1313602615
10005415,5415,2008-03-01,A320#161,MUC,LYS,2008-03-01T05:35,2008-03-01T06:55,185398434
10005418,5418,2008-03-01,A320#250,LYS,MUC,2008-03-01T15:05,2008-03-01T16:20,1933466275
10005419,5419,2008-03-01,A319#97,MUC,LYS,2008-03-01T12:25,2008-03-01T13:45,771446750
10005454,5454,2008-03-01,A320#105,LYS,DUS,2008-03-01T14:35,2008-03-01T16:00,1779614625
10005455,5455,2008-03-01,A320#206,DUS,LYS,2008-03-01T12:20,2008-03-01T13:45,59250330
10005456,5456,2008-03-01,A320#8,LYS,DUS,2008-03-01T07:30,2008-03-01T08:55,1903678842
10005457,5457,2008-03-01,A319#97,DUS,LYS,2008-03-01T05:25,2008-03-01T06:55,1313602615
10005458,5458,2008-03-01,A319#163,LYS,DUS,2008-03-01T19:10,2008-03-01T20:35,991154606
10005459,5459,2008-03-01,A320#105,DUS,LYS,2008-03-01T16:40,2008-03-01T18:10,1779614625
10005460,5460,2008-03-01,A319#126,LYS,FRA,2008-03-01T07:25,2008-03-01T09:00,12549208
10005461,5461,2008-03-01,A321#106,FRA,LYS,2008-03-01T05:30,2008-03-01T06:50,1408019314
10005462,5462,2008-03-01,A321#106,LYS,FRA,2008-03-01T19:15,2008-03-01T20:45,455992310
10005463,5463,2008-03-01,A318#202,FRA,LYS,2008-03-01T16:50,2008-03-01T18:15,1927117020
10005468,5468,2008-03-01,A318#202,LYS,FRA,2008-03-01T14:50,2008-03-01T16:20,1927117020
10005469,5469,2008-03-01,A319#43,FRA,LYS,2008-03-01T12:50,2008-03-01T14:10,1816610767
10005470,5470,2008-03-01,A320#105,MAD,LYS,2008-03-01T12:00,2008-03-01T13:45,1464793213
10005471,5471,2008-03-01,A320#129,LYS,MAD,2008-03-01T07:35,2008-03-01T09:20,1093497886
10005472,5472,2008-03-01,A319#163,MAD,LYS,2008-03-01T16:40,2008-03-01T18:25,455992310
10005473,5473,2008-03-01,A319#163,LYS,MAD,2008-03-01T14:20,2008-03-01T16:05,455992310
10005474,5474,2008-03-01,A320#105,LYS,BCN,2008-03-01T19:00,2008-03-01T20:15,1779614625
10005475,5475,2008-03-01,A320#8,BCN,LYS,2008-03-01T05:35,2008-03-01T06:50,1903678842
10005476,5476,2008-03-01,A320#137,MAD,LYS,2008-03-01T05:20,2008-03-01T07:00,1262090241
10005477,5477,2008-03-01,A318#202,LYS,MAD,2008-03-01T19:00,2008-03-01T20:45,1927117020
10005478,5478,2008-03-01,A320#137,LYS,BCN,2008-03-01T14:35,2008-03-01T15:50,973240046
10005479,5479,2008-03-01,A319#163,BCN,LYS,2008-03-01T12:15,2008-03-01T13:35,1964001711
10005481,5481,2008-03-01,A320#137,LYS,PRG,2008-03-01T08:00,2008-03-01T09:40,1262090241
10005482,5482,2008-03-01,A320#137,PRG,LYS,2008-03-01T11:50,2008-03-01T13:30,973240046
10005483,5483,2008-03-01,A319#203,LYS,PRG,2008-03-01T14:15,2008-03-01T15:55,1169307944
10005484,5484,2008-03-01,A319#203,PRG,LYS,2008-03-01T16:30,2008-03-01T18:10,1169307944
10005486,5486,2008-03-01,A319#163,LYS,BCN,2008-03-01T07:30,2008-03-01T08:50,1964001711
10005487,5487,2008-03-01,A320#137,BCN,LYS,2008-03-01T16:30,2008-03-01T17:50,973240046
10005581,5581,2008-03-01,A320#152,MRS,ORY,2008-03-01T05:00,2008-03-01T06:20,550240392
10005582,5582,2008-03-01,A320#193,ORY,MRS,2008-03-01T05:35,2008-03-01T06:50,835890524
10005583,5583,2008-03-01,A321#154,MRS,ORY,2008-03-01T05:30,2008-03-01T06:50,1700098238
10005584,5584,2008-03-01,A319#189,ORY,MRS,2008-03-01T06:05,2008-03-01T07:20,102919363
10005585,5585,2008-03-01,A320#193,MRS,ORY,2008-03-01T07:30,2008-03-01T08:50,835890524
10005586,5586,2008-03-01,ERJ135#228,ORY,MRS,2008-03-01T06:35,2008-03-01T07:50,144655230
10005587,5587,2008-03-01,A319#149,MRS,ORY,2008-03-01T06:00,2008-03-01T07:20,854269954
10005588,5588,2008-03-01,A319#233,ORY,MRS,2008-03-01T07:05,2008-03-01T08:20,1968390471
10005589,5589,2008-03-01,A319#150,MRS,ORY,2008-03-01T06:30,2008-03-01T07:50,999476574
10005590,5590,2008-03-01,A319#231,ORY,MRS,2008-03-01T07:35,2008-03-01T08:50,1906625686
10005591,5591,2008-03-01,A320#128,MRS,ORY,2008-03-01T14:00,2008-03-01T15:20,1358150438
10005594,5594,2008-03-01,A320#193,ORY,MRS,2008-03-01T09:35,2008-03-01T10:50,835890524
10005595,5595,2008-03-01,CRJ100#157,MRS,ORY,2008-03-01T08:30,2008-03-01T09:50,2072566358
10005596,5596,2008-03-01,A318#24,ORY,MRS,2008-03-01T08:35,2008-03-01T09:50,863898425
10005599,5599,2008-03-01,A319#231,MRS,ORY,2008-03-01T09:30,2008-03-01T10:50,1906625686
10005600,5600,2008-03-01,A320#128,ORY,MRS,2008-03-01T11:35,2008-03-01T12:50,1358150438
10005603,5603,2008-03-01,A319#189,MRS,ORY,2008-03-01T10:30,2008-03-01T11:50,102919363
10005605,5605,2008-03-01,A320#193,MRS,ORY,2008-03-01T11:30,2008-03-01T12:50,835890524
10005606,5606,2008-03-01,A319#20,ORY,MRS,2008-03-01T13:35,2008-03-01T14:50,461272858
10005609,5609,2008-03-01,A318#24,MRS,ORY,2008-03-01T13:30,2008-03-01T14:50,1662778767
10005612,5612,2008-03-01,A319#185,ORY,MRS,2008-03-01T15:35,2008-03-01T16:50,929260956
10005613,5613,2008-03-01,A320#195,MRS,ORY,2008-03-01T14:30,2008-03-01T15:50,219182258
10005614,5614,2008-03-01,A320#128,ORY,MRS,2008-03-01T16:05,2008-03-01T17:20,1358150438
10005616,5616,2008-03-01,A320#195,ORY,MRS,2008-03-01T16:35,2008-03-01T17:50,1095394276
10005617,5617,2008-03-01,A319#233,MRS,ORY,2008-03-01T15:30,2008-03-01T16:50,829509616
10005618,5618,2008-03-01,A321#147,ORY,MRS,2008-03-01T17:05,2008-03-01T18:20,1646145112
10005619,5619,2008-03-01,A319#20,MRS,ORY,2008-03-01T16:00,2008-03-01T17:20,461272858
10005620,5620,2008-03-01,A318#23,ORY,MRS,2008-03-01T17:35,2008-03-01T18:50,921209318
10005622,5622,2008-03-01,A320#212,ORY,MRS,2008-03-01T18:05,2008-03-01T19:20,1111984774
10005623,5623,2008-03-01,A320#168,MRS,ORY,2008-03-01T17:00,2008-03-01T18:20,554673974
10005624,5624,2008-03-01,A321#199,ORY,MRS,2008-03-01T18:35,2008-03-01T19:50,1984664671
10005625,5625,2008-03-01,A319#185,MRS,ORY,2008-03-01T17:30,2008-03-01T18:50,929260956
10005627,5627,2008-03-01,A320#128,MRS,ORY,2008-03-01T18:00,2008-03-01T19:20,1358150438
10005628,5628,2008-03-01,A320#168,ORY,MRS,2008-03-01T19:05,2008-03-01T20:20,554673974
10005629,5629,2008-03-01,A320#195,MRS,ORY,2008-03-01T18:30,2008-03-01T19:50,1095394276
10005630,5630,2008-03-01,A319#11,ORY,MRS,2008-03-01T19:35,2008-03-01T20:50,1104652174
10005633,5633,2008-03-01,A321#147,MRS,ORY,2008-03-01T19:30,2008-03-01T20:50,1646145112
10005636,5636,2008-03-01,A320#195,ORY,MRS,2008-03-01T12:35,2008-03-01T13:50,219182258
10005681,5681,2008-03-01,A319#233,TLS,ORY,2008-03-01T05:10,2008-03-01T06:30,1968390471
10005682,5682,2008-03-01,A318#183,ORY,TLS,2008-03-01T05:50,2008-03-01T07:00,27242453
10005683,5683,2008-03-01,A319#231,TLS,ORY,2008-03-01T05:40,2008-03-01T07:00,1906625686
10005684,5684,2008-03-01,A321#200,ORY,TLS,2008-03-01T06:20,2008-03-01T07:30,28316747
10005685,5685,2008-03-01,A319#234,TLS,ORY,2008-03-01T06:10,2008-03-01T07:30,1858658242
10005686,5686,2008-03-01,A318#23,ORY,TLS,2008-03-01T06:50,2008-03-01T08:00,216794175
10005687,5687,2008-03-01,A320#235,TLS,ORY,2008-03-01T06:40,2008-03-01T08:00,697077479
10005688,5688,2008-03-01,A320#141,ORY,TLS,2008-03-01T07:20,2008-03-01T08:30,1697758816
10005689,5689,2008-03-01,A321#200,TLS,ORY,2008-03-01T08:25,2008-03-01T09:45,28316747
10005690,5690,2008-03-01,A319#20,ORY,TLS,2008-03-01T07:50,2008-03-01T09:00,259488708
10005691,5691,2008-03-01,A318#183,TLS,ORY,2008-03-01T07:40,2008-03-01T09:00,27242453
10005692,5692,2008-03-01,A320#235,ORY,TLS,2008-03-01T08:50,2008-03-01T10:00,697077479
10005693,5693,2008-03-01,A318#23,TLS,ORY,2008-03-01T08:40,2008-03-01T10:00,216794175
10005694,5694,2008-03-01,A321#224,ORY,TLS,2008-03-01T09:50,2008-03-01T11:00,274961647
10005695,5695,2008-03-01,A318#32,TLS,ORY,2008-03-01T08:10,2008-03-01T09:30,1022862599
10005696,5696,2008-03-01,A321#154,ORY,TLS,2008-03-01T12:20,2008-03-01T13:30,1700098238
10005697,5697,2008-03-01,A320#141,TLS,ORY,2008-03-01T09:40,2008-03-01T11:00,1697758816
10005698,5698,2008-03-01,A319#188,ORY,TLS,2008-03-01T10:50,2008-03-01T12:00,1290666459
10005699,5699,2008-03-01,A320#235,TLS,ORY,2008-03-01T10:40,2008-03-01T12:00,508556620
10005700,5700,2008-03-01,A319#185,ORY,TLS,2008-03-01T11:50,2008-03-01T13:00,1589609104
10005701,5701,2008-03-01,A319#20,TLS,ORY,2008-03-01T11:40,2008-03-01T13:00,259488708
10005702,5702,2008-03-01,A320#212,ORY,TLS,2008-03-01T12:50,2008-03-01T14:00,1111984774
10005703,5703,2008-03-01,A319#188,TLS,ORY,2008-03-01T12:40,2008-03-01T14:00,1290666459
10005704,5704,2008-03-01,A318#17,ORY,TLS,2008-03-01T13:20,2008-03-01T14:30,604641600
10005705,5705,2008-03-01,A319#185,TLS,ORY,2008-03-01T13:40,2008-03-01T15:00,1589609104
10005706,5706,2008-03-01,A319#186,ORY,TLS,2008-03-01T13:50,2008-03-01T15:00,507774820
10005707,5707,2008-03-01,A321#224,TLS,ORY,2008-03-01T14:10,2008-03-01T15:30,1701420279
10005708,5708,2008-03-01,CRJ100#157,ORY,TLS,2008-03-01T14:50,2008-03-01T16:00,2072566358
10005709,5709,2008-03-01,A321#154,TLS,ORY,2008-03-01T14:40,2008-03-01T16:00,1619930772
10005710,5710,2008-03-01,A320#141,ORY,TLS,2008-03-01T15:20,2008-03-01T16:30,336812851
10005711,5711,2008-03-01,A318#17,TLS,ORY,2008-03-01T15:10,2008-03-01T16:30,604641600
10005712,5712,2008-03-01,A318#183,ORY,TLS,2008-03-01T15:50,2008-03-01T17:00,1361536777
10005713,5713,2008-03-01,A320#212,TLS,ORY,2008-03-01T15:40,2008-03-01T17:00,1111984774
10005714,5714,2008-03-01,A320#152,ORY,TLS,2008-03-01T16:20,2008-03-01T17:30,1093497886
10005715,5715,2008-03-01,A319#186,TLS,ORY,2008-03-01T16:10,2008-03-01T17:30,507774820
10005716,5716,2008-03-01,A320#209,ORY,TLS,2008-03-01T16:50,2008-03-01T18:00,1214522012
10005717,5717,2008-03-01,CRJ100#157,TLS,ORY,2008-03-01T16:40,2008-03-01T18:00,2072566358
10005718,5718,2008-03-01,A318#184,ORY,TLS,2008-03-01T17:20,2008-03-01T18:30,2036656958
10005719,5719,2008-03-01,A320#141,TLS,ORY,2008-03-01T17:10,2008-03-01T18:30,336812851
10005720,5720,2008-03-01,A319#37,ORY,TLS,2008-03-01T17:50,2008-03-01T19:00,2113437503
10005721,5721,2008-03-01,A318#183,TLS,ORY,2008-03-01T17:40,2008-03-01T19:00,1361536777
10005722,5722,2008-03-01,A318#32,ORY,TLS,2008-03-01T18:20,2008-03-01T19:30,262918833
10005723,5723,2008-03-01,A320#112,TLS,ORY,2008-03-01T18:10,2008-03-01T19:30,1241640015
10005724,5724,2008-03-01,A319#166,ORY,TLS,2008-03-01T18:50,2008-03-01T20:00,497728889
10005725,5725,2008-03-01,A320#209,TLS,ORY,2008-03-01T18:40,2008-03-01T20:00,1214522012
10005726,5726,2008-03-01,A319#149,ORY,TLS,2008-03-01T16:35,2008-03-01T17:45,1162952234
10005727,5727,2008-03-01,A319#149,TLS,ORY,2008-03-01T18:25,2008-03-01T19:45,1162952234
10005728,5728,2008-03-01,A318#183,ORY,TLS,2008-03-01T19:50,2008-03-01T21:00,1361536777
10005729,5729,2008-03-01,A318#184,TLS,ORY,2008-03-01T19:40,2008-03-01T21:00,2036656958
10005732,5732,2008-03-01,A320#191,ORY,TLS,2008-03-01T05:20,2008-03-01T06:30,1537058796
10005733,5733,2008-03-01,A320#191,TLS,ORY,2008-03-01T07:10,2008-03-01T08:30,1537058796
10005734,5734,2008-03-01,A319#166,ORY,TLS,2008-03-01T14:20,2008-03-01T15:30,1319126818
10005736,5736,2008-03-01,A320#112,ORY,TLS,2008-03-01T15:05,2008-03-01T16:15,1241640015
10005737,5737,2008-03-01,A319#166,TLS,ORY,2008-03-01T16:55,2008-03-01T18:15,1319126818
10005781,5781,2008-03-01,A320#167,NCE,ORY,2008-03-01T06:05,2008-03-01T07:30,650403853
10005782,5782,2008-03-01,A320#152,ORY,NCE,2008-03-01T07:00,2008-03-01T08:20,550240392
10005783,5783,2008-03-01,A319#166,NCE,ORY,2008-03-01T07:05,2008-03-01T08:30,536388599
10005784,5784,2008-03-01,A319#11,ORY,NCE,2008-03-01T07:30,2008-03-01T08:50,134224868
10005785,5785,2008-03-01,A319#187,NCE,ORY,2008-03-01T08:05,2008-03-01T09:30,1460360759
10005786,5786,2008-03-01,A318#17,ORY,NCE,2008-03-01T08:00,2008-03-01T09:20,744291659
10005787,5787,2008-03-01,A320#152,NCE,ORY,2008-03-01T09:05,2008-03-01T10:30,550240392
10005788,5788,2008-03-01,A320#191,ORY,NCE,2008-03-01T09:30,2008-03-01T10:50,1537058796
10005789,5789,2008-03-01,A319#11,NCE,ORY,2008-03-01T09:35,2008-03-01T11:00,134224868
10005790,5790,2008-03-01,A321#199,ORY,NCE,2008-03-01T10:00,2008-03-01T11:20,1466997494
10005791,5791,2008-03-01,A318#17,NCE,ORY,2008-03-01T10:05,2008-03-01T11:30,744291659
10005792,5792,2008-03-01,A321#200,ORY,NCE,2008-03-01T11:00,2008-03-01T12:20,28316747
10005793,5793,2008-03-01,A320#191,NCE,ORY,2008-03-01T11:35,2008-03-01T13:00,1537058796
10005794,5794,2008-03-01,A320#152,ORY,NCE,2008-03-01T12:00,2008-03-01T13:20,1062498227
10005797,5797,2008-03-01,A321#200,NCE,ORY,2008-03-01T13:05,2008-03-01T14:30,28316747
10005798,5798,2008-03-01,A320#193,ORY,NCE,2008-03-01T14:00,2008-03-01T15:20,796407000
10005799,5799,2008-03-01,A320#152,NCE,ORY,2008-03-01T14:05,2008-03-01T15:30,1062498227
10005800,5800,2008-03-01,A319#150,ORY,NCE,2008-03-01T15:00,2008-03-01T16:20,2091300775
10005801,5801,2008-03-01,A318#23,NCE,ORY,2008-03-01T15:05,2008-03-01T16:30,848563345
10005802,5802,2008-03-01,A320#167,ORY,NCE,2008-03-01T16:00,2008-03-01T17:20,2045654981
10005805,5805,2008-03-01,A321#199,NCE,ORY,2008-03-01T12:05,2008-03-01T13:30,1466997494
10005806,5806,2008-03-01,A320#194,ORY,NCE,2008-03-01T16:30,2008-03-01T17:50,1510834170
10005807,5807,2008-03-01,A319#150,NCE,ORY,2008-03-01T17:05,2008-03-01T18:30,2091300775
10005808,5808,2008-03-01,A318#23,ORY,NCE,2008-03-01T13:00,2008-03-01T14:20,848563345
10005809,5809,2008-03-01,A320#167,NCE,ORY,2008-03-01T18:05,2008-03-01T19:30,2045654981
10005810,5810,2008-03-01,A320#191,ORY,NCE,2008-03-01T19:00,2008-03-01T20:20,738370743
10005811,5811,2008-03-01,A320#196,NCE,ORY,2008-03-01T19:05,2008-03-01T20:30,1627652871
10005812,5812,2008-03-01,A320#1,ORY,NCE,2008-03-01T20:00,2008-03-01T21:20,2026928803
10005813,5813,2008-03-01,A320#12,NCE,ORY,2008-03-01T17:35,2008-03-01T19:00,2134161410
10005816,5816,2008-03-01,A320#196,ORY,NCE,2008-03-01T17:00,2008-03-01T18:20,1627652871
10005818,5818,2008-03-01,A320#222,ORY,NCE,2008-03-01T18:00,2008-03-01T19:20,1604586308
10005819,5819,2008-03-01,A320#193,NCE,ORY,2008-03-01T16:05,2008-03-01T17:30,796407000
10005820,5820,2008-03-01,A319#187,ORY,NCE,2008-03-01T06:00,2008-03-01T07:20,1460360759
10005821,5821,2008-03-01,A320#222,NCE,ORY,2008-03-01T20:05,2008-03-01T21:30,1604586308
10005824,5824,2008-03-01,A320#196,ORY,NCE,2008-03-01T06:30,2008-03-01T07:50,1397837397
10005825,5825,2008-03-01,A320#196,NCE,ORY,2008-03-01T08:35,2008-03-01T10:00,1397837397
10005826,5826,2008-03-01,A320#12,ORY,NCE,2008-03-01T20:30,2008-03-01T21:50,2134161410
10005827,5827,2008-03-01,A320#194,NCE,ORY,2008-03-01T18:35,2008-03-01T20:00,1510834170
10005830,5830,2008-03-01,A319#186,ORY,BOD,2008-03-01T05:50,2008-03-01T06:55,441981246
10005831,5831,2008-03-01,A318#23,BOD,ORY,2008-03-01T05:10,2008-03-01T06:20,216794175
10005832,5832,2008-03-01,A321#199,ORY,BOD,2008-03-01T06:10,2008-03-01T07:15,1466997494
10005833,5833,2008-03-01,A321#25,BOD,ORY,2008-03-01T05:40,2008-03-01T06:50,263157300
10005834,5834,2008-03-01,A320#112,ORY,BOD,2008-03-01T07:15,2008-03-01T08:20,2120794722
10005835,5835,2008-03-01,A318#24,BOD,ORY,2008-03-01T06:10,2008-03-01T07:20,863898425
10005836,5836,2008-03-01,A321#154,ORY,BOD,2008-03-01T08:10,2008-03-01T09:15,1700098238
10005837,5837,2008-03-01,A319#186,BOD,ORY,2008-03-01T07:40,2008-03-01T08:50,441981246
10005838,5838,2008-03-01,A321#198,ORY,BOD,2008-03-01T10:10,2008-03-01T11:15,339817161
10005839,5839,2008-03-01,A321#199,BOD,ORY,2008-03-01T08:00,2008-03-01T09:10,1466997494
10005840,5840,2008-03-01,A320#209,ORY,BOD,2008-03-01T12:10,2008-03-01T13:15,702065979
10005841,5841,2008-03-01,A321#154,BOD,ORY,2008-03-01T10:05,2008-03-01T11:15,1700098238
10005842,5842,2008-03-01,A319#231,ORY,BOD,2008-03-01T14:10,2008-03-01T15:15,1092110635
10005843,5843,2008-03-01,A321#198,BOD,ORY,2008-03-01T12:00,2008-03-01T13:10,339817161
10005844,5844,2008-03-01,A320#191,ORY,BOD,2008-03-01T15:10,2008-03-01T16:15,738370743
10005845,5845,2008-03-01,A320#209,BOD,ORY,2008-03-01T14:05,2008-03-01T15:15,1214522012
10005846,5846,2008-03-01,A319#189,ORY,BOD,2008-03-01T16:10,2008-03-01T17:15,2042022930
10005847,5847,2008-03-01,A319#145,BOD,ORY,2008-03-01T15:00,2008-03-01T16:10,1330516963
10005848,5848,2008-03-01,A319#233,ORY,BOD,2008-03-01T17:25,2008-03-01T18:30,829509616
10005849,5849,2008-03-01,A319#231,BOD,ORY,2008-03-01T16:00,2008-03-01T17:10,1092110635
10005850,5850,2008-03-01,A319#231,ORY,BOD,2008-03-01T18:30,2008-03-01T19:35,1092110635
10005851,5851,2008-03-01,A320#191,BOD,ORY,2008-03-01T17:05,2008-03-01T18:15,738370743
10005852,5852,2008-03-01,A321#200,ORY,BOD,2008-03-01T19:25,2008-03-01T20:30,1452224679
10005853,5853,2008-03-01,A319#189,BOD,ORY,2008-03-01T18:05,2008-03-01T19:15,2042022930
10005854,5854,2008-03-01,A318#24,ORY,BOD,2008-03-01T20:10,2008-03-01T21:15,1662778767
10005855,5855,2008-03-01,A319#233,BOD,ORY,2008-03-01T19:25,2008-03-01T20:35,829509616
10005856,5856,2008-03-01,A319#145,ORY,BOD,2008-03-01T13:10,2008-03-01T14:15,1330516963
10005861,5861,2008-03-01,A320#112,BOD,ORY,2008-03-01T09:10,2008-03-01T10:20,2120794722
10006880,6880,2008-03-01,A320#194,ORY,SXB,2008-03-01T05:50,2008-03-01T06:50,1711616958
10006881,6881,2008-03-01,ERJ135#228,SXB,ORY,2008-03-01T05:10,2008-03-01T06:10,144655230
10006882,6882,2008-03-01,A320#209,ORY,SXB,2008-03-01T08:00,2008-03-01T09:00,702065979
10006883,6883,2008-03-01,A320#222,SXB,ORY,2008-03-01T06:00,2008-03-01T07:00,1439592459
10006884,6884,2008-03-01,A319#166,ORY,SXB,2008-03-01T10:25,2008-03-01T11:25,536388599
10006885,6885,2008-03-01,A320#192,SXB,ORY,2008-03-01T08:10,2008-03-01T09:10,27230194
10006886,6886,2008-03-01,A320#141,ORY,SXB,2008-03-01T11:50,2008-03-01T12:50,1697758816
10006887,6887,2008-03-01,A320#209,SXB,ORY,2008-03-01T10:10,2008-03-01T11:10,702065979
10006888,6888,2008-03-01,A320#222,ORY,SXB,2008-03-01T14:25,2008-03-01T15:25,1439592459
10006889,6889,2008-03-01,A319#166,SXB,ORY,2008-03-01T12:10,2008-03-01T13:10,536388599
10006890,6890,2008-03-01,A319#234,ORY,SXB,2008-03-01T16:25,2008-03-01T17:25,177603034
10006891,6891,2008-03-01,A320#141,SXB,ORY,2008-03-01T13:35,2008-03-01T14:35,336812851
10006892,6892,2008-03-01,A321#25,ORY,SXB,2008-03-01T17:30,2008-03-01T18:30,1056745520
10006893,6893,2008-03-01,A321#224,SXB,ORY,2008-03-01T05:40,2008-03-01T06:40,274961647
10006894,6894,2008-03-01,A320#192,ORY,SXB,2008-03-01T19:55,2008-03-01T20:55,1319126818
10006895,6895,2008-03-01,A320#222,SXB,ORY,2008-03-01T16:20,2008-03-01T17:20,1604586308
10006896,6896,2008-03-01,CRJ100#157,ORY,SXB,2008-03-01T18:25,2008-03-01T19:25,2072566358
10006897,6897,2008-03-01,A319#188,SXB,ORY,2008-03-01T17:00,2008-03-01T18:00,1452224679
10006899,6899,2008-03-01,A319#234,SXB,ORY,2008-03-01T18:20,2008-03-01T19:20,177603034
10006900,6900,2008-03-01,A320#192,ORY,SXB,2008-03-01T06:20,2008-03-01T07:20,27230194
10006901,6901,2008-03-01,A320#194,SXB,ORY,2008-03-01T07:40,2008-03-01T08:40,1711616958
10006904,6904,2008-03-01,A319#188,ORY,SXB,2008-03-01T15:10,2008-03-01T16:10,1452224679
10006905,6905,2008-03-01,A321#25,SXB,ORY,2008-03-01T19:20,2008-03-01T20:20,1056745520
10006906,6906,2008-03-01,A319#150,ORY,SXB,2008-03-01T19:15,2008-03-01T20:15,364679294
10006910,6910,2008-03-01,A321#197,ORY,MLH,2008-03-01T05:50,2008-03-01T06:50,322536784
10006911,6911,2008-03-01,A320#141,MLH,ORY,2008-03-01T05:30,2008-03-01T06:40,1697758816
