id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
PRNFSZJK,CDG,ST,FRA,CDG,0,1200,0,0,0,21,45,AirbusSmall
AXDFBSOM,CDG,ST,FRA,CDG,0,1200,0,0,0,26,56,AirbusSmall
AOLLGVEC,CDG,ST,FRA,CDG,0,1200,0,0,0,25,47,AirbusSmall
UCLXCTOD,CDG,ST,FRA,CDG,0,1200,0,0,0,29,57,AirbusSmall
AFHWTVCN,LYS,CP,DUS,LYS,0,1200,0,0,0,28,40,AirbusSmall
TYQYSDWX,LYS,FO,DUS,LYS,0,1200,0,0,0,28,59,AirbusSmall
TQQMFQED,LYS,CSD,DUS,LYS,0,1200,0,0,0,20,54,AirbusSmall
XZDNLGRD,LYS,CSD,DUS,LYS,0,1200,0,0,0,26,56,AirbusSmall
ARREBAHM,LYS,ST,DUS,LYS,0,1200,0,0,0,26,50,AirbusSmall
SEKCOYLX,LYS,ST,DUS,LYS,0,1200,0,0,0,27,48,AirbusSmall
DKNAAKWU,LYS,ST,DUS,LYS,0,1200,0,0,0,20,43,AirbusSmall
QGLODGMS,LYS,ST,DUS,LYS,0,1200,0,0,0,21,56,AirbusSmall
BLBAHSIN,LYS,ST,DUS,LYS,0,1200,0,0,0,23,48,AirbusSmall
VMBCIAMY,LYS,ST,DUS,LYS,0,1200,0,0,0,27,58,AirbusSmall
OGWNQFIE,ORY,CP,ORY,ORY,0,1200,0,0,0,29,44,AirbusSmall
RQAQPKAY,ORY,FO,ORY,ORY,0,1200,0,0,0,20,54,AirbusSmall
ZJENIJUE,ORY,CSD,ORY,ORY,0,1200,0,0,0,29,56,AirbusSmall
VYDTLUXT,ORY,CSD,ORY,ORY,0,1200,0,0,0,25,51,AirbusSmall
FXZMIKET,ORY,ST,ORY,ORY,0,1200,0,0,0,24,40,AirbusSmall
DYORFAEG,ORY,ST,ORY,ORY,0,1200,0,0,0,28,49,AirbusSmall
VCOCUXRF,ORY,ST,ORY,ORY,0,1200,0,0,0,25,59,AirbusSmall
ACQSZXBT,ORY,ST,ORY,ORY,0,1200,0,0,0,22,52,AirbusSmall
YOCLXKNT,ORY,ST,ORY,ORY,0,1200,0,0,0,25,59,AirbusSmall
IKTSTNFZ,ORY,ST,ORY,ORY,0,1200,0,0,0,25,58,AirbusSmall
GXPZRAVI,LYS,CP,LIL,LYS,0,1200,0,0,0,28,51,CRJ
EQIDBJSM,LYS,FO,LIL,LYS,0,1200,0,0,0,27,57,CRJ
WNDBNSHU,LYS,CS,LIL,LYS,0,1200,0,0,0,20,47,CRJ
VIQGPZOX,LYS,ST,LIL,LYS,0,1200,0,0,0,25,59,CRJ
XADTYRBK,LYS,ST,LIL,LYS,0,1200,0,0,0,24,51,CRJ
QVSKWDZA,FRA,CP,CDG,FRA,0,1200,0,0,0,27,40,AirbusSmall
WUGQPJTW,FRA,FO,CDG,FRA,0,1200,0,0,0,28,59,AirbusSmall
GIIBTNGD,FRA,CSD,CDG,FRA,0,1200,0,0,0,26,51,AirbusSmall
UYFJTMUL,FRA,CSD,CDG,FRA,0,1200,0,0,0,26,52,AirbusSmall
UZEAGMSN,FRA,ST,CDG,FRA,0,1200,0,0,0,22,46,AirbusSmall
DGVQKSZF,FRA,ST,CDG,FRA,0,1200,0,0,0,23,52,AirbusSmall
BUVONBDW,FRA,ST,CDG,FRA,0,1200,0,0,0,29,53,AirbusSmall
ESPPRRNZ,FRA,ST,CDG,FRA,0,1200,0,0,0,25,52,AirbusSmall
UCVQSGCA,FRA,ST,CDG,FRA,0,1200,0,0,0,20,49,AirbusSmall
PQXSOZFA,FRA,ST,CDG,FRA,0,1200,0,0,0,21,46,AirbusSmall
MRXKRVQW,RNS,CP,CDG,RNS,0,1200,0,0,0,20,44,AirbusSmall
CJQOTLAQ,RNS,FO,CDG,RNS,0,1200,0,0,0,26,41,AirbusSmall
TNBEFOIF,RNS,CSD,CDG,RNS,0,1200,0,0,0,24,53,AirbusSmall
TWLYMRNK,RNS,CSD,CDG,RNS,0,1200,0,0,0,22,40,AirbusSmall
XIUDBLUF,RNS,ST,CDG,RNS,0,1200,0,0,0,20,48,AirbusSmall
VTWBTFJR,RNS,ST,CDG,RNS,0,1200,0,0,0,23,48,AirbusSmall
WCFMYLSN,RNS,ST,CDG,RNS,0,1200,0,0,0,28,51,AirbusSmall
WZMXEAKH,RNS,ST,CDG,RNS,0,1200,0,0,0,28,55,AirbusSmall
HHOQZUPQ,RNS,ST,CDG,RNS,0,1200,0,0,0,26,54,AirbusSmall
SCGSKLZF,RNS,ST,CDG,RNS,0,1200,0,0,0,24,47,AirbusSmall
EENMJWJF,TLS,CP,CDG,TLS,0,1200,0,0,0,25,54,AirbusSmall
NSJOBHLN,TLS,FO,CDG,TLS,0,1200,0,0,0,20,44,AirbusSmall
KPDOXELF,TLS,CSD,CDG,TLS,0,1200,0,0,0,21,51,AirbusSmall
WXMZSXES,TLS,CSD,CDG,TLS,0,1200,0,0,0,20,46,AirbusSmall
HODXPEWL,TLS,ST,CDG,TLS,0,1200,0,0,0,20,41,AirbusSmall
RDWPNXQQ,TLS,ST,CDG,TLS,0,1200,0,0,0,29,57,AirbusSmall
EAKMUKKM,TLS,ST,CDG,TLS,0,1200,0,0,0,24,45,AirbusSmall
CCTXGGYU,TLS,ST,CDG,TLS,0,1200,0,0,0,20,57,AirbusSmall
WGLQFXVC,TLS,ST,CDG,TLS,0,1200,0,0,0,27,57,AirbusSmall
OPTVHPAC,TLS,ST,CDG,TLS,0,1200,0,0,0,21,48,AirbusSmall
PFPPPHUV,MXP,CP,CDG,MXP,0,1200,0,0,0,22,42,AirbusSmall
KUEBZUCZ,MXP,FO,CDG,MXP,0,1200,0,0,0,25,58,AirbusSmall
BHBFAABD,MXP,CSD,CDG,MXP,0,1200,0,0,0,26,49,AirbusSmall
WFCMKJTT,MXP,CSD,CDG,MXP,0,1200,0,0,0,26,57,AirbusSmall
VYCROKTK,MXP,ST,CDG,MXP,0,1200,0,0,0,27,48,AirbusSmall
KFJXIJRB,MXP,ST,CDG,MXP,0,1200,0,0,0,29,57,AirbusSmall
NMQFMEAH,MXP,ST,CDG,MXP,0,1200,0,0,0,27,56,AirbusSmall
OSUFHOBG,MXP,ST,CDG,MXP,0,1200,0,0,0,25,40,AirbusSmall
ICJHJTZJ,MXP,ST,CDG,MXP,0,1200,0,0,0,26,40,AirbusSmall
CFVFPOZV,MXP,ST,CDG,MXP,0,1200,0,0,0,24,41,AirbusSmall
MVACFWBQ,VIE,CP,CDG,VIE,0,1200,0,0,0,20,49,AirbusSmall
AHORZTYU,VIE,FO,CDG,VIE,0,1200,0,0,0,29,51,AirbusSmall
AVLGCWKB,VIE,CSD,CDG,VIE,0,1200,0,0,0,26,52,AirbusSmall
BVLMUWVJ,VIE,CSD,CDG,VIE,0,1200,0,0,0,22,58,AirbusSmall
VDEJFSHQ,VIE,ST,CDG,VIE,0,1200,0,0,0,28,58,AirbusSmall
NWIAARAA,VIE,ST,CDG,VIE,0,1200,0,0,0,26,47,AirbusSmall
PVDUIJSC,VIE,ST,CDG,VIE,0,1200,0,0,0,22,56,AirbusSmall
VJDPCTQM,VIE,ST,CDG,VIE,0,1200,0,0,0,27,56,AirbusSmall
ZENDNSVN,VIE,ST,CDG,VIE,0,1200,0,0,0,28,45,AirbusSmall
VCOXXLKW,VIE,ST,CDG,VIE,0,1200,0,0,0,29,40,AirbusSmall
RQSZTKRK,ORY,CP,RNS,ORY,0,1200,0,0,0,27,46,AirbusSmall
QWUABILI,ORY,FO,RNS,ORY,0,1200,0,0,0,28,54,AirbusSmall
WNATJTPM,ORY,CSD,RNS,ORY,0,1200,0,0,0,25,43,AirbusSmall
TGRZIRAM,ORY,CSD,RNS,ORY,0,1200,0,0,0,23,50,AirbusSmall
ZEPQBAJD,ORY,ST,RNS,ORY,0,1200,0,0,0,26,44,AirbusSmall
WNLXVXWO,ORY,ST,RNS,ORY,0,1200,0,0,0,21,54,AirbusSmall
KPUCHKCE,ORY,ST,RNS,ORY,0,1200,0,0,0,27,49,AirbusSmall
ELNGDAEY,ORY,ST,RNS,ORY,0,1200,0,0,0,22,53,AirbusSmall
ARUKOEOT,ORY,ST,RNS,ORY,0,1200,0,0,0,20,54,AirbusSmall
IUSGKIYS,ORY,ST,RNS,ORY,0,1200,0,0,0,20,49,AirbusSmall
GZSSXAQG,ORY,CP,TLS,ORY,0,1200,0,0,0,24,43,AirbusSmall
JXKHLLTF,ORY,FO,TLS,ORY,0,1200,0,0,0,24,42,AirbusSmall
OJBIZBTZ,ORY,CSD,TLS,ORY,0,1200,0,0,0,25,52,AirbusSmall
JATSKKNL,ORY,CSD,TLS,ORY,0,1200,0,0,0,20,54,AirbusSmall
TDXGGUVL,ORY,ST,TLS,ORY,0,1200,0,0,0,21,48,AirbusSmall
TYBEOSSA,ORY,ST,TLS,ORY,0,1200,0,0,0,25,41,AirbusSmall
HVKCBLLC,ORY,ST,TLS,ORY,0,1200,0,0,0,21,51,AirbusSmall
VXUPYAEU,ORY,ST,TLS,ORY,0,1200,0,0,0,25,52,AirbusSmall
FEYSDDAK,ORY,ST,TLS,ORY,0,1200,0,0,0,27,54,AirbusSmall
KHCXVZPI,ORY,ST,TLS,ORY,0,1200,0,0,0,21,59,AirbusSmall
AWOMDWFD,CDG,CP,PUF,CDG,0,1200,0,0,0,22,53,AirbusSmall
FLFNZRGB,CDG,FO,PUF,CDG,0,1200,0,0,0,27,53,AirbusSmall
FDRPOQEM,CDG,CSD,PUF,CDG,0,1200,0,0,0,23,57,AirbusSmall
FFWNKZDU,CDG,CSD,PUF,CDG,0,1200,0,0,0,20,42,AirbusSmall
MSCWFXTZ,CDG,ST,PUF,CDG,0,1200,0,0,0,24,53,AirbusSmall
ZKLZKTSW,CDG,ST,PUF,CDG,0,1200,0,0,0,27,46,AirbusSmall
BYWOEKGR,CDG,ST,PUF,CDG,0,1200,0,0,0,29,57,AirbusSmall
HWTPWPQD,CDG,ST,PUF,CDG,0,1200,0,0,0,21,52,AirbusSmall
DVXLAQDB,CDG,ST,PUF,CDG,0,1200,0,0,0,22,50,AirbusSmall
UGLPWABJ,CDG,ST,PUF,CDG,0,1200,0,0,0,20,58,AirbusSmall
SBIHMRSW,CDG,CP,BIQ,CDG,0,1200,0,0,0,22,52,AirbusSmall
DFNUBRKW,CDG,FO,BIQ,CDG,0,1200,0,0,0,26,59,AirbusSmall
HYUQPJGN,CDG,CSD,BIQ,CDG,0,1200,0,0,0,26,44,AirbusSmall
FFNXZTSE,CDG,CSD,BIQ,CDG,0,1200,0,0,0,26,48,AirbusSmall
JBAICNPB,CDG,ST,BIQ,CDG,0,1200,0,0,0,25,57,AirbusSmall
WWRPAQSP,CDG,ST,BIQ,CDG,0,1200,0,0,0,27,43,AirbusSmall
NSGHZKXE,CDG,ST,BIQ,CDG,0,1200,0,0,0,23,46,AirbusSmall
XBZKKPNY,CDG,ST,BIQ,CDG,0,1200,0,0,0,23,58,AirbusSmall
CORAIXMP,CDG,ST,BIQ,CDG,0,1200,0,0,0,28,48,AirbusSmall
YPEQBTDU,CDG,ST,BIQ,CDG,0,1200,0,0,0,29,46,AirbusSmall
FEBOPBRW,LYS,CP,BES,LYS,0,1200,0,0,0,23,45,BAE
WLLSUVDD,LYS,FO,BES,LYS,0,1200,0,0,0,24,48,BAE
WXXXRREZ,LYS,CS,BES,LYS,0,1200,0,0,0,26,56,BAE
YVCUQMGV,LYS,ST,BES,LYS,0,1200,0,0,0,22,58,BAE
JIYMZNXH,LYS,ST,BES,LYS,0,1200,0,0,0,29,42,BAE
UKVOXXCU,LYS,ST,BES,LYS,0,1200,0,0,0,21,55,BAE
OKDNPKXJ,CDG,CP,MUC,CDG,0,1200,0,0,0,28,57,AirbusSmall
AXUFNVKG,CDG,FO,MUC,CDG,0,1200,0,0,0,25,56,AirbusSmall
DBXAAHIG,CDG,CSD,MUC,CDG,0,1200,0,0,0,22,40,AirbusSmall
FRPJJGZL,CDG,CSD,MUC,CDG,0,1200,0,0,0,28,47,AirbusSmall
OFRXJMUH,CDG,ST,MUC,CDG,0,1200,0,0,0,21,42,AirbusSmall
SDMFIKZN,CDG,ST,MUC,CDG,0,1200,0,0,0,25,49,AirbusSmall
DVNFRKMA,CDG,ST,MUC,CDG,0,1200,0,0,0,24,42,AirbusSmall
TESDQTTB,CDG,ST,MUC,CDG,0,1200,0,0,0,29,46,AirbusSmall
QOJIDMSC,CDG,ST,MUC,CDG,0,1200,0,0,0,20,52,AirbusSmall
ZFUQBAOH,CDG,ST,MUC,CDG,0,1200,0,0,0,24,40,AirbusSmall
VELZFIPO,CDG,CP,PRG,CDG,0,1200,0,0,0,29,40,AirbusSmall
QPTPLTTS,CDG,FO,PRG,CDG,0,1200,0,0,0,20,54,AirbusSmall
WFAMZDCM,CDG,CSD,PRG,CDG,0,1200,0,0,0,22,49,AirbusSmall
AMSRUIZM,CDG,CSD,PRG,CDG,0,1200,0,0,0,29,53,AirbusSmall
SGDGXYAE,CDG,ST,PRG,CDG,0,1200,0,0,0,21,41,AirbusSmall
ZHSPQTHE,CDG,ST,PRG,CDG,0,1200,0,0,0,24,48,AirbusSmall
YAUSPZSL,CDG,ST,PRG,CDG,0,1200,0,0,0,21,55,AirbusSmall
ZVSAKEXD,CDG,ST,PRG,CDG,0,1200,0,0,0,29,53,AirbusSmall
AEWNNWMR,CDG,ST,PRG,CDG,0,1200,0,0,0,26,52,AirbusSmall
ZDHBAFOF,CDG,ST,PRG,CDG,0,1200,0,0,0,26,57,AirbusSmall
OOSMLFCN,LYS,CP,LIS,LYS,0,1200,0,0,0,21,49,AirbusSmall
GCTHBBXM,LYS,FO,LIS,LYS,0,1200,0,0,0,29,56,AirbusSmall
HQCGCJMZ,LYS,CSD,LIS,LYS,0,1200,0,0,0,29,42,AirbusSmall
CYMJSLYY,LYS,CSD,LIS,LYS,0,1200,0,0,0,25,40,AirbusSmall
IFZHWOOW,LYS,ST,LIS,LYS,0,1200,0,0,0,24,45,AirbusSmall
RLHFSRJQ,LYS,ST,LIS,LYS,0,1200,0,0,0,21,53,AirbusSmall
PXYVIKFM,LYS,ST,LIS,LYS,0,1200,0,0,0,24,54,AirbusSmall
INUKUSSQ,LYS,ST,LIS,LYS,0,1200,0,0,0,24,57,AirbusSmall
TLBCHMBC,LYS,ST,LIS,LYS,0,1200,0,0,0,29,40,AirbusSmall
KLHAPRMT,LYS,ST,LIS,LYS,0,1200,0,0,0,27,41,AirbusSmall
MNAXOFFS,CDG,CP,SVO,CDG,0,1200,0,0,0,28,51,AirbusBig
DLTXDKVO,CDG,FO,SVO,CDG,0,1200,0,0,0,25,57,AirbusBig
IFPUHSEN,CDG,CS,SVO,CDG,0,1200,0,0,0,28,58,AirbusBig
UPKILNRP,CDG,CS,SVO,CDG,0,1200,0,0,0,28,50,AirbusBig
AUUFLCHN,CDG,ST,SVO,CDG,0,1200,0,0,0,26,41,AirbusBig
OJIOYTWE,CDG,ST,SVO,CDG,0,1200,0,0,0,26,52,AirbusBig
NHJCXGBE,CDG,ST,SVO,CDG,0,1200,0,0,0,25,43,AirbusBig
QMQUNLYV,CDG,ST,SVO,CDG,0,1200,0,0,0,26,55,AirbusBig
GKUFESTR,ORY,CP,BOD,ORY,0,1200,0,0,0,26,55,AirbusSmall
KJMXIXIO,ORY,FO,BOD,ORY,0,1200,0,0,0,24,44,AirbusSmall
WZQULHRG,ORY,CSD,BOD,ORY,0,1200,0,0,0,26,46,AirbusSmall
CWNWYLFC,ORY,CSD,BOD,ORY,0,1200,0,0,0,21,55,AirbusSmall
PXVWBWBN,ORY,ST,BOD,ORY,0,1200,0,0,0,21,58,AirbusSmall
WTKFMALS,ORY,ST,BOD,ORY,0,1200,0,0,0,22,54,AirbusSmall
BJSTSPQQ,ORY,ST,BOD,ORY,0,1200,0,0,0,23,47,AirbusSmall
AMJFEECL,ORY,ST,BOD,ORY,0,1200,0,0,0,22,47,AirbusSmall
BTFAHLFO,ORY,ST,BOD,ORY,0,1200,0,0,0,26,49,AirbusSmall
VPBJPLMA,ORY,ST,BOD,ORY,0,1200,0,0,0,26,43,AirbusSmall
RDRBVTNB,ORY,CP,NCE,ORY,0,1200,0,0,0,21,58,AirbusSmall
FZUZMOGT,ORY,FO,NCE,ORY,0,1200,0,0,0,26,59,AirbusSmall
ZFOFJEBU,ORY,CSD,NCE,ORY,0,1200,0,0,0,27,41,AirbusSmall
IHWMWYLQ,ORY,CSD,NCE,ORY,0,1200,0,0,0,27,42,AirbusSmall
LEJOSHRU,ORY,ST,NCE,ORY,0,1200,0,0,0,21,52,AirbusSmall
GIKRVDOB,ORY,ST,NCE,ORY,0,1200,0,0,0,27,42,AirbusSmall
NSXJPRWS,ORY,ST,NCE,ORY,0,1200,0,0,0,29,51,AirbusSmall
SKKODBSW,ORY,ST,NCE,ORY,0,1200,0,0,0,25,53,AirbusSmall
ZECRAUTN,ORY,ST,NCE,ORY,0,1200,0,0,0,28,41,AirbusSmall
TEHVOUIW,ORY,ST,NCE,ORY,0,1200,0,0,0,29,41,AirbusSmall
QZBLSSMK,NCE,CP,TLS,NCE,0,1200,0,0,0,27,44,CRJ
AFWJXISX,NCE,FO,TLS,NCE,0,1200,0,0,0,24,54,CRJ
TAJHJZXO,NCE,CS,TLS,NCE,0,1200,0,0,0,25,47,CRJ
MWGXLQET,NCE,ST,TLS,NCE,0,1200,0,0,0,21,57,CRJ
YXWBEECK,NCE,ST,TLS,NCE,0,1200,0,0,0,20,49,CRJ
MAFSTHQK,ORY,CP,ORY,ORY,0,1200,0,0,0,21,52,AirbusSmall
ZNQBWYQN,ORY,FO,ORY,ORY,0,1200,0,0,0,24,48,AirbusSmall
XSSGFMEL,ORY,CSD,ORY,ORY,0,1200,0,0,0,28,53,AirbusSmall
FOMZBJTO,ORY,CSD,ORY,ORY,0,1200,0,0,0,23,59,AirbusSmall
EVEFPXMR,ORY,ST,ORY,ORY,0,1200,0,0,0,23,45,AirbusSmall
PVSIQQWM,ORY,ST,ORY,ORY,0,1200,0,0,0,24,57,AirbusSmall
QYDMICJR,ORY,ST,ORY,ORY,0,1200,0,0,0,27,46,AirbusSmall
NPZLZHFR,ORY,ST,ORY,ORY,0,1200,0,0,0,26,53,AirbusSmall
QFZERVAV,ORY,ST,ORY,ORY,0,1200,0,0,0,22,45,AirbusSmall
ARJZNLFY,ORY,ST,ORY,ORY,0,1200,0,0,0,27,52,AirbusSmall
JUXDVKUY,CDG,CP,DUB,CDG,0,1200,0,0,0,23,50,AirbusSmall
YNHEIULH,CDG,FO,DUB,CDG,0,1200,0,0,0,29,49,AirbusSmall
OQEIMHNS,CDG,CSD,DUB,CDG,0,1200,0,0,0,21,50,AirbusSmall
MOCUSGDI,CDG,CSD,DUB,CDG,0,1200,0,0,0,26,54,AirbusSmall
KFDXUXRB,CDG,ST,DUB,CDG,0,1200,0,0,0,24,56,AirbusSmall
OVMAXVJZ,CDG,ST,DUB,CDG,0,1200,0,0,0,20,41,AirbusSmall
LWNYVKHU,CDG,ST,DUB,CDG,0,1200,0,0,0,27,55,AirbusSmall
KHDQQGHT,CDG,ST,DUB,CDG,0,1200,0,0,0,24,49,AirbusSmall
RUDVIHXD,CDG,ST,DUB,CDG,0,1200,0,0,0,22,50,AirbusSmall
VTCZTBMR,CDG,ST,DUB,CDG,0,1200,0,0,0,29,52,AirbusSmall
NIFCUGIZ,PRG,CP,FCO,PRG,0,1200,0,0,0,20,57,Fokker
ERKCXNJZ,PRG,FO,FCO,PRG,0,1200,0,0,0,22,58,Fokker
VDRHYWPC,PRG,CSD,FCO,PRG,0,1200,0,0,0,26,53,Fokker
RNMCKNMG,PRG,ST,FCO,PRG,0,1200,0,0,0,21,50,Fokker
JWFRVKLV,PRG,ST,FCO,PRG,0,1200,0,0,0,20,56,Fokker
LSOAEITH,PRG,ST,FCO,PRG,0,1200,0,0,0,27,51,Fokker
OFDNHIBX,CDG,CP,LYS,CDG,0,1200,0,0,0,29,45,AirbusSmall
JBEUHNPT,CDG,FO,LYS,CDG,0,1200,0,0,0,26,55,AirbusSmall
GKCBKDSE,CDG,CSD,LYS,CDG,0,1200,0,0,0,21,40,AirbusSmall
KTEGGMHP,CDG,CSD,LYS,CDG,0,1200,0,0,0,21,46,AirbusSmall
WBVVFRUJ,CDG,ST,LYS,CDG,0,1200,0,0,0,29,51,AirbusSmall
KORXJMZV,CDG,ST,LYS,CDG,0,1200,0,0,0,28,42,AirbusSmall
SFVQPNPN,CDG,ST,LYS,CDG,0,1200,0,0,0,24,57,AirbusSmall
CFWSABYN,CDG,ST,LYS,CDG,0,1200,0,0,0,27,59,AirbusSmall
OYPHWMZF,CDG,ST,LYS,CDG,0,1200,0,0,0,27,45,AirbusSmall
IBCEJGRO,CDG,ST,LYS,CDG,0,1200,0,0,0,27,54,AirbusSmall
UQPTMZNO,CDG,CP,PMO,CDG,0,1200,0,0,0,22,42,AirbusSmall
BZUMKIGD,CDG,FO,PMO,CDG,0,1200,0,0,0,22,51,AirbusSmall
WGZZEWQN,CDG,CSD,PMO,CDG,0,1200,0,0,0,21,44,AirbusSmall
CWEYGREL,CDG,CSD,PMO,CDG,0,1200,0,0,0,24,45,AirbusSmall
LXDCEGDA,CDG,ST,PMO,CDG,0,1200,0,0,0,25,50,AirbusSmall
NGUMSTNF,CDG,ST,PMO,CDG,0,1200,0,0,0,28,59,AirbusSmall
TXIZUQGX,CDG,ST,PMO,CDG,0,1200,0,0,0,21,48,AirbusSmall
VMNFALID,CDG,ST,PMO,CDG,0,1200,0,0,0,21,58,AirbusSmall
NCOFHXSH,CDG,ST,PMO,CDG,0,1200,0,0,0,22,43,AirbusSmall
PIZNWPUZ,CDG,ST,PMO,CDG,0,1200,0,0,0,21,43,AirbusSmall
IAOPCZAX,MRS,CP,MRS,MRS,0,1200,0,0,0,27,51,AirbusSmall
FHIJJLUK,MRS,FO,MRS,MRS,0,1200,0,0,0,29,47,AirbusSmall
NLTIBTTA,MRS,CSD,MRS,MRS,0,1200,0,0,0,23,46,AirbusSmall
XDANHIUE,MRS,CSD,MRS,MRS,0,1200,0,0,0,21,53,AirbusSmall
EYRFDSSG,MRS,ST,MRS,MRS,0,1200,0,0,0,21,45,AirbusSmall
SDAIIYOS,MRS,ST,MRS,MRS,0,1200,0,0,0,21,46,AirbusSmall
PMAWUZKF,MRS,ST,MRS,MRS,0,1200,0,0,0,27,44,AirbusSmall
FHFKBAYW,MRS,ST,MRS,MRS,0,1200,0,0,0,28,56,AirbusSmall
RQHQEEUE,MRS,ST,MRS,MRS,0,1200,0,0,0,22,51,AirbusSmall
EPWLROQI,MRS,ST,MRS,MRS,0,1200,0,0,0,23,51,AirbusSmall
TOVZYBQP,BIQ,CP,ORY,BIQ,0,1200,0,0,0,29,57,AirbusSmall
RWNJNZTM,BIQ,FO,ORY,BIQ,0,1200,0,0,0,27,53,AirbusSmall
SYRLULXD,BIQ,CSD,ORY,BIQ,0,1200,0,0,0,29,56,AirbusSmall
PDWKAYLD,BIQ,CSD,ORY,BIQ,0,1200,0,0,0,26,47,AirbusSmall
HIJPDWNO,BIQ,ST,ORY,BIQ,0,1200,0,0,0,29,53,AirbusSmall
IZKRNHTH,BIQ,ST,ORY,BIQ,0,1200,0,0,0,21,43,AirbusSmall
DDXRQVRZ,BIQ,ST,ORY,BIQ,0,1200,0,0,0,23,58,AirbusSmall
VMSSVVMW,BIQ,ST,ORY,BIQ,0,1200,0,0,0,24,44,AirbusSmall
IYTTVWJK,BIQ,ST,ORY,BIQ,0,1200,0,0,0,26,43,AirbusSmall
RZAMJKKN,BIQ,ST,ORY,BIQ,0,1200,0,0,0,29,41,AirbusSmall
TSGULCYR,CDG,CP,LYS,CDG,0,1200,0,0,0,28,50,Fokker
HLQQKBCP,CDG,FO,LYS,CDG,0,1200,0,0,0,23,54,Fokker
AOYTLQUW,CDG,CSD,LYS,CDG,0,1200,0,0,0,25,40,Fokker
RTUGDFTI,CDG,ST,LYS,CDG,0,1200,0,0,0,28,54,Fokker
WTJEQTLQ,CDG,ST,LYS,CDG,0,1200,0,0,0,25,52,Fokker
YQXLDRHL,CDG,ST,LYS,CDG,0,1200,0,0,0,23,42,Fokker
VNUPTFAV,MRS,CP,ORY,MRS,0,1200,0,0,0,26,56,AirbusSmall
WTWKNSYX,MRS,FO,ORY,MRS,0,1200,0,0,0,21,52,AirbusSmall
FKVWZZZR,MRS,CSD,ORY,MRS,0,1200,0,0,0,24,43,AirbusSmall
BBLOWYSD,MRS,CSD,ORY,MRS,0,1200,0,0,0,22,58,AirbusSmall
HJICUUOX,MRS,ST,ORY,MRS,0,1200,0,0,0,22,59,AirbusSmall
YHLSDFPE,MRS,ST,ORY,MRS,0,1200,0,0,0,25,57,AirbusSmall
ASZKZUDK,MRS,ST,ORY,MRS,0,1200,0,0,0,20,59,AirbusSmall
IWCVPTNR,MRS,ST,ORY,MRS,0,1200,0,0,0,27,51,AirbusSmall
TQJNVJQB,MRS,ST,ORY,MRS,0,1200,0,0,0,27,48,AirbusSmall
BKBKYWBF,MRS,ST,ORY,MRS,0,1200,0,0,0,27,50,AirbusSmall
SANKXROE,CDG,CP,ORY,CDG,0,1200,0,0,0,21,45,AirbusSmall
JFZMPACU,CDG,FO,ORY,CDG,0,1200,0,0,0,27,44,AirbusSmall
LIZAYXQI,CDG,CSD,ORY,CDG,0,1200,0,0,0,25,41,AirbusSmall
TJZPUGXH,CDG,CSD,ORY,CDG,0,1200,0,0,0,23,59,AirbusSmall
JZFJKOLP,CDG,ST,ORY,CDG,0,1200,0,0,0,24,58,AirbusSmall
IRHLACCS,CDG,ST,ORY,CDG,0,1200,0,0,0,24,50,AirbusSmall
QOONRCVY,CDG,ST,ORY,CDG,0,1200,0,0,0,29,49,AirbusSmall
NNJFETEU,CDG,ST,ORY,CDG,0,1200,0,0,0,25,40,AirbusSmall
EKCWTEWL,CDG,ST,ORY,CDG,0,1200,0,0,0,29,55,AirbusSmall
CJLGIZIE,CDG,ST,ORY,CDG,0,1200,0,0,0,26,50,AirbusSmall
LVLEPPMX,MRS,CP,CFE,MRS,0,1200,0,0,0,21,46,CRJ
BBCGTVWV,MRS,FO,CFE,MRS,0,1200,0,0,0,29,42,CRJ
ZRKATJEP,MRS,CS,CFE,MRS,0,1200,0,0,0,28,55,CRJ
EDHUDNXY,MRS,ST,CFE,MRS,0,1200,0,0,0,22,52,CRJ
AQBSPCWJ,MRS,ST,CFE,MRS,0,1200,0,0,0,22,59,CRJ
ZESXZWWH,ORY,CP,AJA,ORY,0,1200,0,0,0,28,48,AirbusSmall
ZZCVYETP,ORY,FO,AJA,ORY,0,1200,0,0,0,21,52,AirbusSmall
WYBTGLWA,ORY,CSD,AJA,ORY,0,1200,0,0,0,25,57,AirbusSmall
KTSNVVNT,ORY,CSD,AJA,ORY,0,1200,0,0,0,25,45,AirbusSmall
ZMAMBKEQ,ORY,ST,AJA,ORY,0,1200,0,0,0,27,58,AirbusSmall
MDAQIBBP,ORY,ST,AJA,ORY,0,1200,0,0,0,23,46,AirbusSmall
DGUGVAJW,ORY,ST,AJA,ORY,0,1200,0,0,0,22,58,AirbusSmall
AXEAOFFH,ORY,ST,AJA,ORY,0,1200,0,0,0,29,41,AirbusSmall
IVOCIEUR,ORY,ST,AJA,ORY,0,1200,0,0,0,29,48,AirbusSmall
EEMGXYFI,ORY,ST,AJA,ORY,0,1200,0,0,0,20,59,AirbusSmall
LMTWTONC,MLH,CP,LIL,MLH,0,1200,0,0,0,25,41,ERJ
AMMJITFF,MLH,FO,LIL,MLH,0,1200,0,0,0,22,43,ERJ
