crew_id,leg_id,rank,start,finish,airport,pairing
MNKEGJXD,10004883,FO,2008-03-01T16:10,2008-03-01T17:00,MRS,155496382
MNKEGJXD,10002852,FO,2008-03-01T17:45,2008-03-01T18:35,CFE,155496382
MNKEGJXD,10002853,FO,2008-03-01T19:10,2008-03-01T21:15,MPL,155496382
WIGQBLVN,10005046,CS,2008-03-01T13:10,2008-03-01T15:25,SXB,155496382
WIGQBLVN,10004883,CS,2008-03-01T16:10,2008-03-01T17:00,MRS,155496382
WIGQBLVN,10002852,CS,2008-03-01T17:45,2008-03-01T18:35,CFE,155496382
WIGQBLVN,10002853,CS,2008-03-01T19:10,2008-03-01T21:15,MPL,155496382
CJIJVYSQ,10005046,ST,2008-03-01T13:10,2008-03-01T15:25,SXB,155496382
CJIJVYSQ,10004883,ST,2008-03-01T16:10,2008-03-01T17:00,MRS,155496382
CJIJVYSQ,10002852,ST,2008-03-01T17:45,2008-03-01T18:35,CFE,155496382
CJIJVYSQ,10002853,ST,2008-03-01T19:10,2008-03-01T21:15,MPL,155496382
BMXNBJOK,10005046,ST,2008-03-01T13:10,2008-03-01T15:25,SXB,155496382
BMXNBJOK,10004883,ST,2008-03-01T16:10,2008-03-01T17:00,MRS,155496382
BMXNBJOK,10002852,ST,2008-03-01T17:45,2008-03-01T18:35,CFE,155496382
BMXNBJOK,10002853,ST,2008-03-01T19:10,2008-03-01T21:15,MPL,155496382
XLTGLEWG,10005707,CP,2008-03-01T13:10,2008-03-01T15:30,TLS,1701420279
XLTGLEWG,10007036,CP,2008-03-01T16:20,2008-03-01T17:35,ORY,1701420279
XLTGLEWG,10007041,CP,2008-03-01T18:30,2008-03-01T20:35,PUF,1701420279
MYQSNHND,10005707,FO,2008-03-01T13:10,2008-03-01T15:30,TLS,1701420279
MYQSNHND,10007036,FO,2008-03-01T16:20,2008-03-01T17:35,ORY,1701420279
MYQSNHND,10007041,FO,2008-03-01T18:30,2008-03-01T20:35,PUF,1701420279
CGDVNUME,10005707,CSD,2008-03-01T13:10,2008-03-01T15:30,TLS,1701420279
CGDVNUME,10007036,CSD,2008-03-01T16:20,2008-03-01T17:35,ORY,1701420279
CGDVNUME,10007041,CSD,2008-03-01T18:30,2008-03-01T20:35,PUF,1701420279
QVSCMSAF,10005707,CSD,2008-03-01T13:10,2008-03-01T15:30,TLS,1701420279
QVSCMSAF,10007036,CSD,2008-03-01T16:20,2008-03-01T17:35,ORY,1701420279
QVSCMSAF,10007041,CSD,2008-03-01T18:30,2008-03-01T20:35,PUF,1701420279
ENCZUCVC,10005707,ST,2008-03-01T13:10,2008-03-01T15:30,TLS,1701420279
ENCZUCVC,10007036,ST,2008-03-01T16:20,2008-03-01T17:35,ORY,1701420279
ENCZUCVC,10007041,ST,2008-03-01T18:30,2008-03-01T20:35,PUF,1701420279
LWKUVOVC,10005707,ST,2008-03-01T13:10,2008-03-01T15:30,TLS,1701420279
LWKUVOVC,10007036,ST,2008-03-01T16:20,2008-03-01T17:35,ORY,1701420279
LWKUVOVC,10007041,ST,2008-03-01T18:30,2008-03-01T20:35,PUF,1701420279
WMRBPNMQ,10005707,ST,2008-03-01T13:10,2008-03-01T15:30,TLS,1701420279
WMRBPNMQ,10007036,ST,2008-03-01T16:20,2008-03-01T17:35,ORY,1701420279
WMRBPNMQ,10007041,ST,2008-03-01T18:30,2008-03-01T20:35,PUF,1701420279
VCJOQXWA,10005707,ST,2008-03-01T13:10,2008-03-01T15:30,TLS,1701420279
VCJOQXWA,10007036,ST,2008-03-01T16:20,2008-03-01T17:35,ORY,1701420279
VCJOQXWA,10007041,ST,2008-03-01T18:30,2008-03-01T20:35,PUF,1701420279
LUXLQANT,10005707,ST,2008-03-01T13:10,2008-03-01T15:30,TLS,1701420279
LUXLQANT,10007036,ST,2008-03-01T16:20,2008-03-01T17:35,ORY,1701420279
LUXLQANT,10007041,ST,2008-03-01T18:30,2008-03-01T20:35,PUF,1701420279
APPMMNUT,10005707,ST,2008-03-01T13:10,2008-03-01T15:30,TLS,1701420279
APPMMNUT,10007036,ST,2008-03-01T16:20,2008-03-01T17:35,ORY,1701420279
APPMMNUT,10007041,ST,2008-03-01T18:30,2008-03-01T20:35,PUF,1701420279
KFLEXOPD,10005842,CP,2008-03-01T13:10,2008-03-01T15:15,ORY,1092110635
KFLEXOPD,10005849,CP,2008-03-01T16:00,2008-03-01T17:10,BOD,1092110635
KFLEXOPD,10005850,CP,2008-03-01T18:30,2008-03-01T20:20,ORY,1092110635
VFGLHGXA,10005842,FO,2008-03-01T13:10,2008-03-01T15:15,ORY,1092110635
VFGLHGXA,10005849,FO,2008-03-01T16:00,2008-03-01T17:10,BOD,1092110635
VFGLHGXA,10005850,FO,2008-03-01T18:30,2008-03-01T20:20,ORY,1092110635
DUSRILDR,10005842,CSD,2008-03-01T13:10,2008-03-01T15:15,ORY,1092110635
DUSRILDR,10005849,CSD,2008-03-01T16:00,2008-03-01T17:10,BOD,1092110635
DUSRILDR,10005850,CSD,2008-03-01T18:30,2008-03-01T20:20,ORY,1092110635
JEYYZYXU,10005842,CSD,2008-03-01T13:10,2008-03-01T15:15,ORY,1092110635
JEYYZYXU,10005849,CSD,2008-03-01T16:00,2008-03-01T17:10,BOD,1092110635
JEYYZYXU,10005850,CSD,2008-03-01T18:30,2008-03-01T20:20,ORY,1092110635
ENMNYNNZ,10005842,ST,2008-03-01T13:10,2008-03-01T15:15,ORY,1092110635
ENMNYNNZ,10005849,ST,2008-03-01T16:00,2008-03-01T17:10,BOD,1092110635
ENMNYNNZ,10005850,ST,2008-03-01T18:30,2008-03-01T20:20,ORY,1092110635
BLMRWHBI,10005842,ST,2008-03-01T13:10,2008-03-01T15:15,ORY,1092110635
BLMRWHBI,10005849,ST,2008-03-01T16:00,2008-03-01T17:10,BOD,1092110635
BLMRWHBI,10005850,ST,2008-03-01T18:30,2008-03-01T20:20,ORY,1092110635
ESVFBTUC,10005842,ST,2008-03-01T13:10,2008-03-01T15:15,ORY,1092110635
ESVFBTUC,10005849,ST,2008-03-01T16:00,2008-03-01T17:10,BOD,1092110635
ESVFBTUC,10005850,ST,2008-03-01T18:30,2008-03-01T20:20,ORY,1092110635
LQDDEYGE,10005842,ST,2008-03-01T13:10,2008-03-01T15:15,ORY,1092110635
LQDDEYGE,10005849,ST,2008-03-01T16:00,2008-03-01T17:10,BOD,1092110635
LQDDEYGE,10005850,ST,2008-03-01T18:30,2008-03-01T20:20,ORY,1092110635
GZEBYIVH,10005842,ST,2008-03-01T13:10,2008-03-01T15:15,ORY,1092110635
GZEBYIVH,10005849,ST,2008-03-01T16:00,2008-03-01T17:10,BOD,1092110635
GZEBYIVH,10005850,ST,2008-03-01T18:30,2008-03-01T20:20,ORY,1092110635
KGQEAUSX,10005842,ST,2008-03-01T13:10,2008-03-01T15:15,ORY,1092110635
KGQEAUSX,10005849,ST,2008-03-01T16:00,2008-03-01T17:10,BOD,1092110635
KGQEAUSX,10005850,ST,2008-03-01T18:30,2008-03-01T20:20,ORY,1092110635
LFAGXPNN,10007351,CP,2008-03-01T13:10,2008-03-01T15:20,SXB,935107296
LFAGXPNN,10007210,CP,2008-03-01T20:00,2008-03-01T22:05,CDG,935107296
POVONFMJ,10007351,FO,2008-03-01T13:10,2008-03-01T15:20,SXB,935107296
POVONFMJ,10007210,FO,2008-03-01T20:00,2008-03-01T22:05,CDG,935107296
BYZRCRZQ,10007351,CSD,2008-03-01T13:10,2008-03-01T15:20,SXB,935107296
BYZRCRZQ,10007210,CSD,2008-03-01T20:00,2008-03-01T22:05,CDG,935107296
LZOEMSNN,10007351,CSD,2008-03-01T13:10,2008-03-01T15:20,SXB,935107296
LZOEMSNN,10007210,CSD,2008-03-01T20:00,2008-03-01T22:05,CDG,935107296
DUTTTKHC,10007351,ST,2008-03-01T13:10,2008-03-01T15:20,SXB,935107296
DUTTTKHC,10007210,ST,2008-03-01T20:00,2008-03-01T22:05,CDG,935107296
ERAKHTJP,10007351,ST,2008-03-01T13:10,2008-03-01T15:20,SXB,935107296
ERAKHTJP,10007210,ST,2008-03-01T20:00,2008-03-01T22:05,CDG,935107296
DWGXJNZF,10007351,ST,2008-03-01T13:10,2008-03-01T15:20,SXB,935107296
DWGXJNZF,10007210,ST,2008-03-01T20:00,2008-03-01T22:05,CDG,935107296
UWRMVJPY,10007351,ST,2008-03-01T13:10,2008-03-01T15:20,SXB,935107296
UWRMVJPY,10007210,ST,2008-03-01T20:00,2008-03-01T22:05,CDG,935107296
FETAYQYD,10007351,ST,2008-03-01T13:10,2008-03-01T15:20,SXB,935107296
FETAYQYD,10007210,ST,2008-03-01T20:00,2008-03-01T22:05,CDG,935107296
BCKXLQMB,10007351,ST,2008-03-01T13:10,2008-03-01T15:20,SXB,935107296
BCKXLQMB,10007210,ST,2008-03-01T20:00,2008-03-01T22:05,CDG,935107296
KBFOBOZB,10007130,CP,2008-03-01T13:15,2008-03-01T15:30,ORY,1218841834
KBFOBOZB,10007131,CP,2008-03-01T16:20,2008-03-01T17:40,MPL,1218841834
KBFOBOZB,10006920,CP,2008-03-01T18:45,2008-03-01T19:45,ORY,1218841834
KBFOBOZB,10006925,CP,2008-03-01T20:30,2008-03-01T22:25,MLH,1218841834
MSGBLWQV,10007130,FO,2008-03-01T13:15,2008-03-01T15:30,ORY,1218841834
MSGBLWQV,10007131,FO,2008-03-01T16:20,2008-03-01T17:40,MPL,1218841834
MSGBLWQV,10006920,FO,2008-03-01T18:45,2008-03-01T19:45,ORY,1218841834
MSGBLWQV,10006925,FO,2008-03-01T20:30,2008-03-01T22:25,MLH,1218841834
DTFCAXJX,10007130,CSD,2008-03-01T13:15,2008-03-01T15:30,ORY,1218841834
DTFCAXJX,10007131,CSD,2008-03-01T16:20,2008-03-01T17:40,MPL,1218841834
DTFCAXJX,10006920,CSD,2008-03-01T18:45,2008-03-01T19:45,ORY,1218841834
DTFCAXJX,10006925,CSD,2008-03-01T20:30,2008-03-01T22:25,MLH,1218841834
AWPDECRR,10007130,CSD,2008-03-01T13:15,2008-03-01T15:30,ORY,1218841834
AWPDECRR,10007131,CSD,2008-03-01T16:20,2008-03-01T17:40,MPL,1218841834
AWPDECRR,10006920,CSD,2008-03-01T18:45,2008-03-01T19:45,ORY,1218841834
AWPDECRR,10006925,CSD,2008-03-01T20:30,2008-03-01T22:25,MLH,1218841834
VCGNSZMC,10007130,ST,2008-03-01T13:15,2008-03-01T15:30,ORY,1218841834
VCGNSZMC,10007131,ST,2008-03-01T16:20,2008-03-01T17:40,MPL,1218841834
VCGNSZMC,10006920,ST,2008-03-01T18:45,2008-03-01T19:45,ORY,1218841834
VCGNSZMC,10006925,ST,2008-03-01T20:30,2008-03-01T22:25,MLH,1218841834
HCPIPGFU,10007130,ST,2008-03-01T13:15,2008-03-01T15:30,ORY,1218841834
HCPIPGFU,10007131,ST,2008-03-01T16:20,2008-03-01T17:40,MPL,1218841834
HCPIPGFU,10006920,ST,2008-03-01T18:45,2008-03-01T19:45,ORY,1218841834
HCPIPGFU,10006925,ST,2008-03-01T20:30,2008-03-01T22:25,MLH,1218841834
XQXWBYDU,10007130,ST,2008-03-01T13:15,2008-03-01T15:30,ORY,1218841834
XQXWBYDU,10007131,ST,2008-03-01T16:20,2008-03-01T17:40,MPL,1218841834
XQXWBYDU,10006920,ST,2008-03-01T18:45,2008-03-01T19:45,ORY,1218841834
XQXWBYDU,10006925,ST,2008-03-01T20:30,2008-03-01T22:25,MLH,1218841834
GVNVWTQO,10007130,ST,2008-03-01T13:15,2008-03-01T15:30,ORY,1218841834
GVNVWTQO,10007131,ST,2008-03-01T16:20,2008-03-01T17:40,MPL,1218841834
GVNVWTQO,10006920,ST,2008-03-01T18:45,2008-03-01T19:45,ORY,1218841834
GVNVWTQO,10006925,ST,2008-03-01T20:30,2008-03-01T22:25,MLH,1218841834
OIZYLBSQ,10007130,ST,2008-03-01T13:15,2008-03-01T15:30,ORY,1218841834
OIZYLBSQ,10007131,ST,2008-03-01T16:20,2008-03-01T17:40,MPL,1218841834
OIZYLBSQ,10006920,ST,2008-03-01T18:45,2008-03-01T19:45,ORY,1218841834
OIZYLBSQ,10006925,ST,2008-03-01T20:30,2008-03-01T22:25,MLH,1218841834
QNCUSAYM,10007130,ST,2008-03-01T13:15,2008-03-01T15:30,ORY,1218841834
QNCUSAYM,10007131,ST,2008-03-01T16:20,2008-03-01T17:40,MPL,1218841834
QNCUSAYM,10006920,ST,2008-03-01T18:45,2008-03-01T19:45,ORY,1218841834
QNCUSAYM,10006925,ST,2008-03-01T20:30,2008-03-01T22:25,MLH,1218841834
QNFNSNYQ,10002717,CP,2008-03-01T13:15,2008-03-01T15:35,LIL,2129055797
QNFNSNYQ,10002704,CP,2008-03-01T16:15,2008-03-01T17:10,BOD,2129055797
QNFNSNYQ,10005353,CP,2008-03-01T17:40,2008-03-01T19:00,NTE,2129055797
QNFNSNYQ,10005359,CP,2008-03-01T19:45,2008-03-01T21:50,SXB,2129055797
RHNRCLYS,10002717,FO,2008-03-01T13:15,2008-03-01T15:35,LIL,2129055797
RHNRCLYS,10002704,FO,2008-03-01T16:15,2008-03-01T17:10,BOD,2129055797
RHNRCLYS,10005353,FO,2008-03-01T17:40,2008-03-01T19:00,NTE,2129055797
RHNRCLYS,10005359,FO,2008-03-01T19:45,2008-03-01T21:50,SXB,2129055797
XIIHTVGY,10002717,CSD,2008-03-01T13:15,2008-03-01T15:35,LIL,2129055797
XIIHTVGY,10002704,CSD,2008-03-01T16:15,2008-03-01T17:10,BOD,2129055797
XIIHTVGY,10005353,CSD,2008-03-01T17:40,2008-03-01T19:00,NTE,2129055797
XIIHTVGY,10005359,CSD,2008-03-01T19:45,2008-03-01T21:50,SXB,2129055797
CXCIOZSN,10002717,ST,2008-03-01T13:15,2008-03-01T15:35,LIL,2129055797
CXCIOZSN,10002704,ST,2008-03-01T16:15,2008-03-01T17:10,BOD,2129055797
CXCIOZSN,10005353,ST,2008-03-01T17:40,2008-03-01T19:00,NTE,2129055797
CXCIOZSN,10005359,ST,2008-03-01T19:45,2008-03-01T21:50,SXB,2129055797
ERZSZSYL,10002717,ST,2008-03-01T13:15,2008-03-01T15:35,LIL,2129055797
ERZSZSYL,10002704,ST,2008-03-01T16:15,2008-03-01T17:10,BOD,2129055797
ERZSZSYL,10005353,ST,2008-03-01T17:40,2008-03-01T19:00,NTE,2129055797
ERZSZSYL,10005359,ST,2008-03-01T19:45,2008-03-01T21:50,SXB,2129055797
XJSXTDHI,10002717,ST,2008-03-01T13:15,2008-03-01T15:35,LIL,2129055797
XJSXTDHI,10002704,ST,2008-03-01T16:15,2008-03-01T17:10,BOD,2129055797
XJSXTDHI,10005353,ST,2008-03-01T17:40,2008-03-01T19:00,NTE,2129055797
XJSXTDHI,10005359,ST,2008-03-01T19:45,2008-03-01T21:50,SXB,2129055797
ATJROBIF,10004589,CP,2008-03-01T13:15,2008-03-01T16:05,DUB,159794822
ATJROBIF,10001628,CP,2008-03-01T16:45,2008-03-01T18:30,CDG,159794822
ATJROBIF,10001629,CP,2008-03-01T19:25,2008-03-01T22:05,BCN,159794822
ULAPCMSN,10004589,FO,2008-03-01T13:15,2008-03-01T16:05,DUB,159794822
ULAPCMSN,10001628,FO,2008-03-01T16:45,2008-03-01T18:30,CDG,159794822
ULAPCMSN,10001629,FO,2008-03-01T19:25,2008-03-01T22:05,BCN,159794822
KFBYDLRP,10004589,CSD,2008-03-01T13:15,2008-03-01T16:05,DUB,159794822
KFBYDLRP,10001628,CSD,2008-03-01T16:45,2008-03-01T18:30,CDG,159794822
KFBYDLRP,10001629,CSD,2008-03-01T19:25,2008-03-01T22:05,BCN,159794822
HCMDOUML,10004589,CSD,2008-03-01T13:15,2008-03-01T16:05,DUB,159794822
HCMDOUML,10001628,CSD,2008-03-01T16:45,2008-03-01T18:30,CDG,159794822
HCMDOUML,10001629,CSD,2008-03-01T19:25,2008-03-01T22:05,BCN,159794822
EAKTNKRU,10004589,ST,2008-03-01T13:15,2008-03-01T16:05,DUB,159794822
EAKTNKRU,10001628,ST,2008-03-01T16:45,2008-03-01T18:30,CDG,159794822
EAKTNKRU,10001629,ST,2008-03-01T19:25,2008-03-01T22:05,BCN,159794822
IWOCGMUI,10004589,ST,2008-03-01T13:15,2008-03-01T16:05,DUB,159794822
IWOCGMUI,10001628,ST,2008-03-01T16:45,2008-03-01T18:30,CDG,159794822
IWOCGMUI,10001629,ST,2008-03-01T19:25,2008-03-01T22:05,BCN,159794822
JFLACAGB,10004589,ST,2008-03-01T13:15,2008-03-01T16:05,DUB,159794822
JFLACAGB,10001628,ST,2008-03-01T16:45,2008-03-01T18:30,CDG,159794822
JFLACAGB,10001629,ST,2008-03-01T19:25,2008-03-01T22:05,BCN,159794822
QKFWDZAP,10004589,ST,2008-03-01T13:15,2008-03-01T16:05,DUB,159794822
QKFWDZAP,10001628,ST,2008-03-01T16:45,2008-03-01T18:30,CDG,159794822
QKFWDZAP,10001629,ST,2008-03-01T19:25,2008-03-01T22:05,BCN,159794822
FRRDZBXV,10004589,ST,2008-03-01T13:15,2008-03-01T16:05,DUB,159794822
FRRDZBXV,10001628,ST,2008-03-01T16:45,2008-03-01T18:30,CDG,159794822
FRRDZBXV,10001629,ST,2008-03-01T19:25,2008-03-01T22:05,BCN,159794822
TZFGEZIC,10004589,ST,2008-03-01T13:15,2008-03-01T16:05,DUB,159794822
TZFGEZIC,10001628,ST,2008-03-01T16:45,2008-03-01T18:30,CDG,159794822
TZFGEZIC,10001629,ST,2008-03-01T19:25,2008-03-01T22:05,BCN,159794822
CMBDRDJB,10005174,CP,2008-03-01T13:15,2008-03-01T15:10,TLS,2036394470
CMBDRDJB,10005035,CP,2008-03-01T16:20,2008-03-01T17:30,MRS,2036394470
CMBDRDJB,10007389,CP,2008-03-01T19:20,2008-03-01T21:15,BOD,2036394470
LFHIDTPE,10005174,FO,2008-03-01T13:15,2008-03-01T15:10,TLS,2036394470
LFHIDTPE,10005035,FO,2008-03-01T16:20,2008-03-01T17:30,MRS,2036394470
LFHIDTPE,10007389,FO,2008-03-01T19:20,2008-03-01T21:15,BOD,2036394470
YYAIDCRV,10005174,CS,2008-03-01T13:15,2008-03-01T15:10,TLS,2036394470
YYAIDCRV,10005035,CS,2008-03-01T16:20,2008-03-01T17:30,MRS,2036394470
YYAIDCRV,10007389,CS,2008-03-01T19:20,2008-03-01T21:15,BOD,2036394470
KAYJGFJU,10005174,ST,2008-03-01T13:15,2008-03-01T15:10,TLS,2036394470
KAYJGFJU,10005035,ST,2008-03-01T16:20,2008-03-01T17:30,MRS,2036394470
KAYJGFJU,10007389,ST,2008-03-01T19:20,2008-03-01T21:15,BOD,2036394470
SUFOOQIH,10005174,ST,2008-03-01T13:15,2008-03-01T15:10,TLS,2036394470
SUFOOQIH,10005035,ST,2008-03-01T16:20,2008-03-01T17:30,MRS,2036394470
SUFOOQIH,10007389,ST,2008-03-01T19:20,2008-03-01T21:15,BOD,2036394470
SFFJZZBN,10005375,CP,2008-03-01T13:20,2008-03-01T16:00,MRS,251186321
SFFJZZBN,10005253,CP,2008-03-01T16:30,2008-03-01T17:15,BES,251186321
SFFJZZBN,10005233,CP,2008-03-01T17:50,2008-03-01T18:50,NTE,251186321
SFFJZZBN,10005232,CP,2008-03-01T19:20,2008-03-01T20:20,TLS,251186321
SFFJZZBN,10005252,CP,2008-03-01T21:20,2008-03-01T22:45,NTE,251186321
LWBTAMVA,10005375,FO,2008-03-01T13:20,2008-03-01T16:00,MRS,251186321
LWBTAMVA,10005253,FO,2008-03-01T16:30,2008-03-01T17:15,BES,251186321
LWBTAMVA,10005233,FO,2008-03-01T17:50,2008-03-01T18:50,NTE,251186321
LWBTAMVA,10005232,FO,2008-03-01T19:20,2008-03-01T20:20,TLS,251186321
LWBTAMVA,10005252,FO,2008-03-01T21:20,2008-03-01T22:45,NTE,251186321
PHSBWHYD,10005375,CSD,2008-03-01T13:20,2008-03-01T16:00,MRS,251186321
PHSBWHYD,10005253,CSD,2008-03-01T16:30,2008-03-01T17:15,BES,251186321
PHSBWHYD,10005233,CSD,2008-03-01T17:50,2008-03-01T18:50,NTE,251186321
PHSBWHYD,10005232,CSD,2008-03-01T19:20,2008-03-01T20:20,TLS,251186321
PHSBWHYD,10005252,CSD,2008-03-01T21:20,2008-03-01T22:45,NTE,251186321
SGNIEDGX,10005375,ST,2008-03-01T13:20,2008-03-01T16:00,MRS,251186321
SGNIEDGX,10005253,ST,2008-03-01T16:30,2008-03-01T17:15,BES,251186321
SGNIEDGX,10005233,ST,2008-03-01T17:50,2008-03-01T18:50,NTE,251186321
SGNIEDGX,10005232,ST,2008-03-01T19:20,2008-03-01T20:20,TLS,251186321
SGNIEDGX,10005252,ST,2008-03-01T21:20,2008-03-01T22:45,NTE,251186321
QBQVYRKR,10005375,ST,2008-03-01T13:20,2008-03-01T16:00,MRS,251186321
QBQVYRKR,10005253,ST,2008-03-01T16:30,2008-03-01T17:15,BES,251186321
QBQVYRKR,10005233,ST,2008-03-01T17:50,2008-03-01T18:50,NTE,251186321
QBQVYRKR,10005232,ST,2008-03-01T19:20,2008-03-01T20:20,TLS,251186321
QBQVYRKR,10005252,ST,2008-03-01T21:20,2008-03-01T22:45,NTE,251186321
IWDXPKKP,10002855,CP,2008-03-01T13:20,2008-03-01T15:40,MPL,1372239857
IWDXPKKP,10002741,CP,2008-03-01T16:15,2008-03-01T17:15,NTE,1372239857
IWDXPKKP,10002696,CP,2008-03-01T17:50,2008-03-01T18:50,CFE,1372239857
IWDXPKKP,10005019,CP,2008-03-01T19:35,2008-03-01T21:35,BIQ,1372239857
IRJWHQAE,10002855,FO,2008-03-01T13:20,2008-03-01T15:40,MPL,1372239857
IRJWHQAE,10002741,FO,2008-03-01T16:15,2008-03-01T17:15,NTE,1372239857
IRJWHQAE,10002696,FO,2008-03-01T17:50,2008-03-01T18:50,CFE,1372239857
IRJWHQAE,10005019,FO,2008-03-01T19:35,2008-03-01T21:35,BIQ,1372239857
NUFRYZHQ,10002855,CSD,2008-03-01T13:20,2008-03-01T15:40,MPL,1372239857
NUFRYZHQ,10002741,CSD,2008-03-01T16:15,2008-03-01T17:15,NTE,1372239857
NUFRYZHQ,10002696,CSD,2008-03-01T17:50,2008-03-01T18:50,CFE,1372239857
NUFRYZHQ,10005019,CSD,2008-03-01T19:35,2008-03-01T21:35,BIQ,1372239857
TDFHJJSD,10002855,ST,2008-03-01T13:20,2008-03-01T15:40,MPL,1372239857
TDFHJJSD,10002741,ST,2008-03-01T16:15,2008-03-01T17:15,NTE,1372239857
TDFHJJSD,10002696,ST,2008-03-01T17:50,2008-03-01T18:50,CFE,1372239857
TDFHJJSD,10005019,ST,2008-03-01T19:35,2008-03-01T21:35,BIQ,1372239857
KFVQAJEL,10002855,ST,2008-03-01T13:20,2008-03-01T15:40,MPL,1372239857
KFVQAJEL,10002741,ST,2008-03-01T16:15,2008-03-01T17:15,NTE,1372239857
KFVQAJEL,10002696,ST,2008-03-01T17:50,2008-03-01T18:50,CFE,1372239857
KFVQAJEL,10005019,ST,2008-03-01T19:35,2008-03-01T21:35,BIQ,1372239857
OIFSBMZT,10002855,ST,2008-03-01T13:20,2008-03-01T15:40,MPL,1372239857
OIFSBMZT,10002741,ST,2008-03-01T16:15,2008-03-01T17:15,NTE,1372239857
OIFSBMZT,10002696,ST,2008-03-01T17:50,2008-03-01T18:50,CFE,1372239857
OIFSBMZT,10005019,ST,2008-03-01T19:35,2008-03-01T21:35,BIQ,1372239857
ASFJMJCA,10007129,CP,2008-03-01T13:20,2008-03-01T15:40,MPL,1162952234
ASFJMJCA,10005726,CP,2008-03-01T16:35,2008-03-01T17:45,ORY,1162952234
ASFJMJCA,10005727,CP,2008-03-01T18:25,2008-03-01T19:45,TLS,1162952234
ASFJMJCA,10007074,CP,2008-03-01T20:25,2008-03-01T22:25,ORY,1162952234
KJNURVJR,10007129,FO,2008-03-01T13:20,2008-03-01T15:40,MPL,1162952234
KJNURVJR,10005726,FO,2008-03-01T16:35,2008-03-01T17:45,ORY,1162952234
KJNURVJR,10005727,FO,2008-03-01T18:25,2008-03-01T19:45,TLS,1162952234
KJNURVJR,10007074,FO,2008-03-01T20:25,2008-03-01T22:25,ORY,1162952234
WFHWJSFY,10007129,CSD,2008-03-01T13:20,2008-03-01T15:40,MPL,1162952234
WFHWJSFY,10005726,CSD,2008-03-01T16:35,2008-03-01T17:45,ORY,1162952234
WFHWJSFY,10005727,CSD,2008-03-01T18:25,2008-03-01T19:45,TLS,1162952234
WFHWJSFY,10007074,CSD,2008-03-01T20:25,2008-03-01T22:25,ORY,1162952234
DTMVATNA,10007129,CSD,2008-03-01T13:20,2008-03-01T15:40,MPL,1162952234
DTMVATNA,10005726,CSD,2008-03-01T16:35,2008-03-01T17:45,ORY,1162952234
DTMVATNA,10005727,CSD,2008-03-01T18:25,2008-03-01T19:45,TLS,1162952234
DTMVATNA,10007074,CSD,2008-03-01T20:25,2008-03-01T22:25,ORY,1162952234
TVSWXVVV,10007129,ST,2008-03-01T13:20,2008-03-01T15:40,MPL,1162952234
TVSWXVVV,10005726,ST,2008-03-01T16:35,2008-03-01T17:45,ORY,1162952234
TVSWXVVV,10005727,ST,2008-03-01T18:25,2008-03-01T19:45,TLS,1162952234
TVSWXVVV,10007074,ST,2008-03-01T20:25,2008-03-01T22:25,ORY,1162952234
ANKNMYAA,10007129,ST,2008-03-01T13:20,2008-03-01T15:40,MPL,1162952234
ANKNMYAA,10005726,ST,2008-03-01T16:35,2008-03-01T17:45,ORY,1162952234
ANKNMYAA,10005727,ST,2008-03-01T18:25,2008-03-01T19:45,TLS,1162952234
ANKNMYAA,10007074,ST,2008-03-01T20:25,2008-03-01T22:25,ORY,1162952234
KTKYJHZS,10007129,ST,2008-03-01T13:20,2008-03-01T15:40,MPL,1162952234
KTKYJHZS,10005726,ST,2008-03-01T16:35,2008-03-01T17:45,ORY,1162952234
KTKYJHZS,10005727,ST,2008-03-01T18:25,2008-03-01T19:45,TLS,1162952234
KTKYJHZS,10007074,ST,2008-03-01T20:25,2008-03-01T22:25,ORY,1162952234
YOFZLJEU,10007129,ST,2008-03-01T13:20,2008-03-01T15:40,MPL,1162952234
YOFZLJEU,10005726,ST,2008-03-01T16:35,2008-03-01T17:45,ORY,1162952234
YOFZLJEU,10005727,ST,2008-03-01T18:25,2008-03-01T19:45,TLS,1162952234
YOFZLJEU,10007074,ST,2008-03-01T20:25,2008-03-01T22:25,ORY,1162952234
TJZHYGWP,10007129,ST,2008-03-01T13:20,2008-03-01T15:40,MPL,1162952234
TJZHYGWP,10005726,ST,2008-03-01T16:35,2008-03-01T17:45,ORY,1162952234
TJZHYGWP,10005727,ST,2008-03-01T18:25,2008-03-01T19:45,TLS,1162952234
TJZHYGWP,10007074,ST,2008-03-01T20:25,2008-03-01T22:25,ORY,1162952234
CZUFNTSB,10007129,ST,2008-03-01T13:20,2008-03-01T15:40,MPL,1162952234
CZUFNTSB,10005726,ST,2008-03-01T16:35,2008-03-01T17:45,ORY,1162952234
CZUFNTSB,10005727,ST,2008-03-01T18:25,2008-03-01T19:45,TLS,1162952234
CZUFNTSB,10007074,ST,2008-03-01T20:25,2008-03-01T22:25,ORY,1162952234
MQIPFVNX,10005734,CP,2008-03-01T13:20,2008-03-01T15:30,ORY,1319126818
MQIPFVNX,10005737,CP,2008-03-01T16:55,2008-03-01T18:15,TLS,1319126818
MQIPFVNX,10006894,CP,2008-03-01T19:55,2008-03-01T21:40,ORY,1319126818
LJVYCCBJ,10005734,FO,2008-03-01T13:20,2008-03-01T15:30,ORY,1319126818
LJVYCCBJ,10005737,FO,2008-03-01T16:55,2008-03-01T18:15,TLS,1319126818
